IDNUMBO;PRODA;UGBBO;RATIOBO;;IDNUMCA;UGBCA;PRODA;RATIOCA;;IDNUMHE;UGBHE;PRODA;RATIOHE;;IDNUMOV;UGBOV;PRODA;RATIOOV;;IDNUMPO;UGBPO;PRODA;RATIOPO;;TDTE3;;ZENVI
45329;32587,26;31;1051,201935;;;;;;;44659;25;3392;135,68;;;;;;;;;;;;103690.94;;0
45528;40033,58;31;1291,405806;;;;;;;45035;25;44627,79;1785,1116;;;;;;;;;;;;739430;;0
45762;330372;31;10657,16129;;;;;;;45040;25;190288,04;7611,5216;;;;;;;;;;;;35978;;0
45791;73763;31;2379,451613;;;;;;;45106;25;12024;480,96;;;;;;;;;;;;298799;;0
46052;81027,37;31;2613,786129;;;;;;;45129;25;15024,07;600,9628;;;;;;;;;;;;391581;;0
46054;76171;31;2457,129032;;;;;;;45313;25;44584;1783,36;;;;;;;;;;;;180732;;1
46106;21295,51;31;686,9519355;;;;;;;45382;25;11802;472,08;;;;;;;;;;;;250797;;0
46351;103591;31;3341,645161;;;;;;;45588;25;40427,51;1617,1004;;;;;;;;;;;;185690.69;;0
46352;22079;31;712,2258065;;;;;;;45786;25;21964;878,56;;;;;;;;;;;;75424.33;;0
46380;59787;31;1928,612903;;;;;;;46710;25;19396;775,84;;;;;;;;;;;;74275.96;;0
46540;52832;31;1704,258065;;;;;;;47066;25;72647;2905,88;;;;;;;;;;;;159633.99;;0
46542;34694;31;1119,16129;;;;;;;47070;25;124363;4974,52;;;;;;;;;;;;149353.1;;0
46699;93271,7;31;3008,764516;;;;;;;47332;25;51002;2040,08;;;;;;;;;;;;98830;;0
46765;132537;31;4275,387097;;;;;;;47690;25;12663;506,52;;;;;;;;;;;;24574;;0
46828;108815,07;31;3510,163548;;;;;;;47748;25;43598;1743,92;;;;;;;;;;;;5483.8;;1
47114;8242;31;265,8709677;;;;;;;47994;25;11080;443,2;;;;;;;;;;;;1030433;;0
47462;351809;31;11348,67742;;;;;;;48331;25;-61684;-2467,36;;;;;;;;;;;;331546;;0
47464;361247;31;11653,12903;;;;;;;48466;25;-28070;-1122,8;;;;;;;;;;;;4137;;0
47680;253616;31;8181,16129;;;;;;;48644;25;26098,35;1043,934;;;;;;;;;;;;7606;;0
47726;51257;31;1653,451613;;;;;;;48758;25;43328;1733,12;;;;;;;;;;;;479662;;0
47877;103630;31;3342,903226;;;;;;;49052;25;79094;3163,76;;;;;;;;;;;;250629;;0
47945;39261;31;1266,483871;;;;;;;49204;25;69757;2790,28;;;;;;;;;;;;2108;;0
47957;96962;31;3127,806452;;;;;;;49220;25;1234;49,36;;;;;;;;;;;;200673;;0
48002;141839;31;4575,451613;;;;;;;49268;25;89726,64;3589,0656;;;;;;;;;;;;598062;;0
48059;155987;31;5031,83871;;;;;;;49270;25;40554,69;1622,1876;;;;;;;;;;;;77502;;0
48359;54545;31;1759,516129;;;;;;;49405;25;93657;3746,28;;;;;;;;;;;;194657;;1
48465;77439,65;31;2498,053226;;;;;;;48096;25;49183,27;1967,3308;;;;;;;;;;;;60918;;0
48469;101717,78;31;3281,21871;;;;;;;47795;25;115122;4604,88;;;;;;;;;;;;301725;;0
48473;122558,36;31;3953,495484;;;;;;;47235;25;43210;1728,4;;;;;;;;;;;;948241;;0
48573;492266;31;15879,54839;;;;;;;48474;25;-3913;-156,52;;;;;;;;;;;;163708;;0
48658;49579,77;31;1599,347419;;;;;;;3339;26;81506,54;3134,866923;;;;;;;;;;;;190465;;0
49109;62634,26;31;2020,46;;;;;;;7411;26;97604,57;3754,021923;;;;;;;;;;;;44377;;0
49143;120502;31;3887,16129;;;;;;;7846;26;62899;2419,192308;;;;;;;;;;;;95827;;0
49174;296621,86;31;9568,447097;;;;;;;29757;26;62079,95;2387,690385;;;;;;;;;;;;86448;;0
49214;37129;31;1197,709677;;;;;;;45778;26;90707;3488,730769;;;;;;;;;;;;305630;;0
49221;27247;31;878,9354839;;;;;;;47305;26;108113;4158,192308;;;;;;;;;;;;350699;;0
49408;25483;31;822,0322581;;;;;;;9412;26;36191;1391,961538;;;;;;;;;;;;207235;;0
49428;25849,26;31;833,8470968;;;;;;;5470;26;28552;1098,153846;;;;;;;;;;;;438423;;0
49514;62047,87;31;2001,544194;;;;;;;3638;26;85808,47;3300,325769;;;;;;;;;;;;253149;;0
49517;138509,95;31;4468,062903;;;;;;;47768;26;18576;714,4615385;;;;;;;;;;;;94314.42;;0
3158;139687;32;4365,21875;;;;;;;34338;26;37346,18;1436,391538;;;;;;;;;;;;103142.92;;0
4262;116134;32;3629,1875;;;;;;;46173;26;59661;2294,653846;;;;;;;;;;;;426543;;0
8973;34670;32;1083,4375;;;;;;;6440;26;84545;3251,730769;;;;;;;;;;;;182234;;0
22330;41078;32;1283,6875;;;;;;;8100;26;114950,51;4421,173462;;;;;;;;;;;;104603;;0
26523;63874,39;32;1996,074688;;;;;;;24660;26;30965,11;1190,965769;;;;;;;;;;;;367153.16;;0
27838;31859;32;995,59375;;;;;;;28068;26;100525;3866,346154;;;;;;;;;;;;148107.52;;0
29356;58143,27;32;1816,977188;;;;;;;29483;26;116985,91;4499,458077;;;;;;;;;;;;121121.41;;0
31186;31942;32;998,1875;;;;;;;34340;26;52273,5;2010,519231;;;;;;;;;;;;104085.79;;0
32276;72904,91;32;2278,278438;;;;;;;35166;26;106981;4114,653846;;;;;;;;;;;;624368.36;;0
32844;115972,35;32;3624,135938;;;;;;;35441;26;68866;2648,692308;;;;;;;;;;;;81779.74;;0
33538;104738;32;3273,0625;;;;;;;35875;26;27620;1062,307692;;;;;;;;;;;;222920.75;;0
34245;116264;32;3633,25;;;;;;;36215;26;196798,74;7569,182308;;;;;;;;;;;;171501.2;;0
34747;26817;32;838,03125;;;;;;;36448;26;126105,31;4850,204231;;;;;;;;;;;;374714.11;;0
34992;54149;32;1692,15625;;;;;;;36825;26;22557,1;867,5807692;;;;;;;;;;;;155490.92;;0
35209;121834,18;32;3807,318125;;;;;;;37213;26;63786;2453,307692;;;;;;;;;;;;362507.36;;0
35318;103955,16;32;3248,59875;;;;;;;38548;26;67303;2588,576923;;;;;;;;;;;;315304.43;;0
35828;63790;32;1993,4375;;;;;;;38804;26;25726,06;989,4638462;;;;;;;;;;;;94966;;0
36116;29797;32;931,15625;;;;;;;39182;26;41084,41;1580,169615;;;;;;;;;;;;541396;;0
37084;29993,57;32;937,2990625;;;;;;;39453;26;45396;1746;;;;;;;;;;;;223023;;0
37465;51381;32;1605,65625;;;;;;;39776;26;95739;3682,269231;;;;;;;;;;;;161538;;0
37578;146550,53;32;4579,704063;;;;;;;40129;26;19342;743,9230769;;;;;;;;;;;;217517;;0
37740;56824;32;1775,75;;;;;;;40412;26;45780,32;1760,781538;;;;;;;;;;;;34019;;0
38613;144836;32;4526,125;;;;;;;41125;26;40243;1547,807692;;;;;;;;;;;;139388;;0
38759;109534;32;3422,9375;;;;;;;41501;26;36587,22;1407,200769;;;;;;;;;;;;314536;;0
39011;53229;32;1663,40625;;;;;;;41576;26;44095,29;1695,972692;;;;;;;;;;;;649312;;0
39304;68013;32;2125,40625;;;;;;;41748;26;22336;859,0769231;;;;;;;;;;;;178296;;0
39390;87305;32;2728,28125;;;;;;;42162;26;31056,26;1194,471538;;;;;;;;;;;;645875;;0
39401;130773;32;4086,65625;;;;;;;42937;26;73899;2842,269231;;;;;;;;;;;;81932;;0
39480;139053;32;4345,40625;;;;;;;42977;26;77797;2992,192308;;;;;;;;;;;;3883;;0
39800;158143;32;4941,96875;;;;;;;43123;26;74257,01;2856,038846;;;;;;;;;;;;87351;;0
39845;116002,66;32;3625,083125;;;;;;;43487;26;53519;2058,423077;;;;;;;;;;;;34878;;0
39881;114767;32;3586,46875;;;;;;;43571;26;22163;852,4230769;;;;;;;;;;;;5398.08;;0
40135;127223;32;3975,71875;;;;;;;43768;26;85601,45;3292,363462;;;;;;;;;;;;171375;;0
40623;107077;32;3346,15625;;;;;;;43869;26;56665;2179,423077;;;;;;;;;;;;13161;;0
40729;34705;32;1084,53125;;;;;;;44327;26;33272;1279,692308;;;;;;;;;;;;471044;;0
41041;46278;32;1446,1875;;;;;;;44501;26;44733;1720,5;;;;;;;;;;;;205754;;0
41088;37938,7;32;1185,584375;;;;;;;44515;26;126785,16;4876,352308;;;;;;;;;;;;920;;0
41203;45428;32;1419,625;;;;;;;44946;26;40477,14;1556,813077;;;;;;;;;;;;219510;;0
41469;67456;32;2108;;;;;;;45213;26;35009;1346,5;;;;;;;;;;;;49023.17;;0
41503;124145;32;3879,53125;;;;;;;45357;26;18306,52;704,0969231;;;;;;;;;;;;133933.45;;0
41505;45235;32;1413,59375;;;;;;;45467;26;90721,69;3489,295769;;;;;;;;;;;;43847;;0
41549;92941;32;2904,40625;;;;;;;45641;26;89873;3456,653846;;;;;;;;;;;;655828;;0
41550;80288,65;32;2509,020313;;;;;;;45654;26;30012,57;1154,329615;;;;;;;;;;;;27347;;0
41818;50789;32;1587,15625;;;;;;;46180;26;60011;2308,115385;;;;;;;;;;;;174816;;0
41930;37944,41;32;1185,762813;;;;;;;46493;26;104745;4028,653846;;;;;;;;;;;;947039.04;;0
42538;108915;32;3403,59375;;;;;;;46778;26;79691;3065,038462;;;;;;;;;;;;83514.57;;0
43184;183796;32;5743,625;;;;;;;47068;26;30390;1168,846154;;;;;;;;;;;;38843.84;;0
43539;161703;32;5053,21875;;;;;;;47084;26;27866,62;1071,793077;;;;;;;;;;;;17413;;0
44203;177957;32;5561,15625;;;;;;;47170;26;35357,59;1359,907308;;;;;;;;;;;;95939.67;;0
44288;20019;32;625,59375;;;;;;;47469;26;59916,33;2304,474231;;;;;;;;;;;;286016;;0
44448;112458;32;3514,3125;;;;;;;47989;26;56190,09;2161,157308;;;;;;;;;;;;401597.34;;0
44462;62026,77;32;1938,336563;;;;;;;48097;26;55509,92;2134,996923;;;;;;;;;;;;2405;;0
44485;99340;32;3104,375;;;;;;;48185;26;93654,95;3602,113462;;;;;;;;;;;;12229.12;;0
44502;118635,3;32;3707,353125;;;;;;;48475;26;75392,66;2899,717692;;;;;;;;;;;;106810.09;;1
44558;116555,95;32;3642,373438;;;;;;;48559;26;18206;700,2307692;;;;;;;;;;;;169175.8;;0
44776;43132,01;32;1347,875313;;;;;;;48767;26;41095;1580,576923;;;;;;;;;;;;6867.87;;0
44926;107314,32;32;3353,5725;;;;;;;48800;26;255990;9845,769231;;;;;;;;;;;;13982;;0
45175;687650;32;21489,0625;;;;;;;48981;26;37124;1427,846154;;;;;;;;;;;;30208.2;;0
45383;27297;32;853,03125;;;;;;;49404;26;22488;864,9230769;;;;;;;;;;;;237594.81;;0
45491;64442,24;32;2013,82;;;;;;;46770;26;52417;2016,038462;;;;;;;;;;;;250115;;0
45961;752185;32;23505,78125;;;;;;;37590;26;-1239;-47,65384615;;;;;;;;;;;;113069.5;;0
46057;78910;32;2465,9375;;;;;;;6149;27;69729,32;2582,567407;;;;;;;;;;;;84606.99;;0
46210;699865,2;32;21870,7875;;;;;;;38440;27;87831,99;3253,036667;;;;;;;;;;;;667487;;0
46294;101076;32;3158,625;;;;;;;47143;27;55750,92;2064,848889;;;;;;;;;;;;266816;;0
46363;43223;32;1350,71875;;;;;;;48464;27;80838,57;2994,021111;;;;;;;;;;;;56530.3;;1
46515;74331,34;32;2322,854375;;;;;;;8271;27;40226,36;1489,865185;;;;;;;;;;;;126231.33;;0
46612;24223,87;32;756,9959375;;;;;;;33753;27;81150;3005,555556;;;;;;;;;;;;304722.4;;0
46928;111440;32;3482,5;;;;;;;45624;27;80549,68;2983,321481;;;;;;;;;;;;378216;;0
46936;107532;32;3360,375;;;;;;;47884;27;73787;2732,851852;;;;;;;;;;;;4241.51;;0
47246;104277,2;32;3258,6625;;;;;;;49513;27;69697,6;2581,392593;;;;;;;;;;;;703288.82;;0
47250;112587,23;32;3518,350938;;;;;;;8832;27;74808;2770,666667;;;;;;;;;;;;152457;;0
47314;92376,38;32;2886,761875;;;;;;;9456;27;39789;1473,666667;;;;;;;;;;;;91495;;0
47465;46692;32;1459,125;;;;;;;28879;27;104796,17;3881,33963;;;;;;;;;;;;291673;;0
47471;43093;32;1346,65625;;;;;;;33032;27;27437,94;1016,22;;;;;;;;;;;;19007;;0
47484;120909;32;3778,40625;;;;;;;34118;27;40937;1516,185185;;;;;;;;;;;;46982;;0
47487;70414;32;2200,4375;;;;;;;35073;27;53421;1978,555556;;;;;;;;;;;;61861;;0
47656;40154;32;1254,8125;;;;;;;35449;27;99763;3694,925926;;;;;;;;;;;;45966.8;;0
47693;47826;32;1494,5625;;;;;;;36707;27;17596;651,7037037;;;;;;;;;;;;280184;;0
48007;31255,41;32;976,7315625;;;;;;;37691;27;17379;643,6666667;;;;;;;;;;;;32049.72;;0
48312;59820,95;32;1869,404688;;;;;;;38261;27;19954,94;739,0718519;;;;;;;;;;;;466552;;0
48318;55046,9;32;1720,215625;;;;;;;38453;27;57586,08;2132,817778;;;;;;;;;;;;14507.68;;0
48423;39948;32;1248,375;;;;;;;38698;27;37654;1394,592593;;;;;;;;;;;;319687.4;;0
48463;709023,29;32;22156,97781;;;;;;;38702;27;44132,59;1634,54037;;;;;;;;;;;;197166.62;;0
48507;484254,94;32;15132,96688;;;;;;;38837;27;21028,73;778,8418519;;;;;;;;;;;;107157.56;;0
48512;26999;32;843,71875;;;;;;;40151;27;23393,01;866,4077778;;;;;;;;;;;;714221.45;;0
48513;214523;32;6703,84375;;;;;;;40321;27;94252;3490,814815;;;;;;;;;;;;587558;;0
48615;119287;32;3727,71875;;;;;;;40336;27;29121;1078,555556;;;;;;;;;;;;66529;;0
48626;620455,58;32;19389,23688;;;;;;;40632;27;72461;2683,740741;;;;;;;;;;;;112716;;0
48787;88102;32;2753,1875;;;;;;;40716;27;251817,21;9326,563333;;;;;;;;;;;;190865.91;;0
49416;110965,69;32;3467,677813;;;;;;;41139;27;94900;3514,814815;;;;;;;;;;;;30100.04;;0
49453;89240;32;2788,75;;;;;;;41394;27;24745;916,4814815;;;;;;;;;;;;75594;;0
2559;62834;33;1904,060606;;;;;;;41578;27;29533;1093,814815;;;;;;;;;;;;99649;;0
3335;47131;33;1428,212121;;;;;;;42344;27;822334;30456,81481;;;;;;;;;;;;361057;;0
18845;34549,86;33;1046,965455;;;;;;;42361;27;55370;2050,740741;;;;;;;;;;;;101564;;0
29966;326108;33;9882,060606;;;;;;;42510;27;21479;795,5185185;;;;;;;;;;;;57818;;0
31951;245147;33;7428,69697;;;;;;;42613;27;78391,56;2903,391111;;;;;;;;;;;;91657.95;;0
32002;34858;33;1056,30303;;;;;;;42970;27;84635,12;3134,634074;;;;;;;;;;;;0;;0
32614;47842,12;33;1449,761212;;;;;;;43002;27;47878;1773,259259;;;;;;;;;;;;143736;;0
33540;161879;33;4905,424242;;;;;;;43040;27;85785,62;3177,245185;;;;;;;;;;;;189760;;0
34188;29546;33;895,3333333;;;;;;;43195;27;25684;951,2592593;;;;;;;;;;;;238320.74;;0
34719;28071,33;33;850,6463636;;;;;;;43848;27;84524;3130,518519;;;;;;;;;;;;172463;;0
34966;27885;33;845;;;;;;;43880;27;65458,2;2424,377778;;;;;;;;;;;;16232;;0
35294;74318;33;2252,060606;;;;;;;44000;27;26975;999,0740741;;;;;;;;;;;;62159;;1
36107;46988;33;1423,878788;;;;;;;44016;27;20797;770,2592593;;;;;;;;;;;;502932;;1
36496;31571,25;33;956,7045455;;;;;;;44469;27;75908;2811,407407;;;;;;;;;;;;157818;;0
36648;43824;33;1328;;;;;;;44699;27;118536;4390,222222;;;;;;;;;;;;460017;;0
37078;102115;33;3094,393939;;;;;;;44771;27;30738;1138,444444;;;;;;;;;;;;280275;;0
37381;45966;33;1392,909091;;;;;;;44803;27;109808;4066,962963;;;;;;;;;;;;741832;;0
37822;66509;33;2015,424242;;;;;;;45231;27;48167;1783,962963;;;;;;;;;;;;1084450;;0
38767;34754;33;1053,151515;;;;;;;45409;27;46420;1719,259259;;;;;;;;;;;;156233;;0
38783;50866;33;1541,393939;;;;;;;45465;27;58304;2159,407407;;;;;;;;;;;;371001;;0
39660;33788,64;33;1023,898182;;;;;;;45493;27;98719,98;3656,295556;;;;;;;;;;;;186399;;0
39746;63066;33;1911,090909;;;;;;;45564;27;85532,53;3167,871481;;;;;;;;;;;;245516.05;;0
40028;39692,51;33;1202,803333;;;;;;;45782;27;28784;1066,074074;;;;;;;;;;;;997079.17;;0
40522;-25309;33;-766,9393939;;;;;;;45815;27;288308;10678,07407;;;;;;;;;;;;571126.55;;0
41105;33694;33;1021,030303;;;;;;;45953;27;144029,34;5334,42;;;;;;;;;;;;6828.49;;0
41556;77160;33;2338,181818;;;;;;;46051;27;52708,21;1952,155926;;;;;;;;;;;;142164.61;;0
41687;83808;33;2539,636364;;;;;;;46056;27;23988;888,4444444;;;;;;;;;;;;125446.93;;0
41871;41308;33;1251,757576;;;;;;;46190;27;14880;551,1111111;;;;;;;;;;;;24282;;0
41873;30596;33;927,1515152;;;;;;;46293;27;471744;17472;;;;;;;;;;;;243099;;0
41976;63519;33;1924,818182;;;;;;;47080;27;28136,51;1042,092963;;;;;;;;;;;;133379;;0
41981;67581;33;2047,909091;;;;;;;47331;27;21904,32;811,2711111;;;;;;;;;;;;10333;;0
41994;79639;33;2413,30303;;;;;;;47657;27;50475;1869,444444;;;;;;;;;;;;101283.89;;0
42169;84169,49;33;2550,590606;;;;;;;47715;27;98802;3659,333333;;;;;;;;;;;;962716;;0
42478;131283;33;3978,272727;;;;;;;47746;27;34252;1268,592593;;;;;;;;;;;;159077;;0
42511;135861;33;4117;;;;;;;47751;27;55480;2054,814815;;;;;;;;;;;;251821;;0
42605;93716;33;2839,878788;;;;;;;47906;27;64780,69;2399,284815;;;;;;;;;;;;144727;;0
42908;39617;33;1200,515152;;;;;;;47995;27;15982;591,9259259;;;;;;;;;;;;248419;;0
42961;73417,98;33;2224,787273;;;;;;;48135;27;-14935;-553,1481481;;;;;;;;;;;;36200.65;;0
42963;73905;33;2239,545455;;;;;;;48166;27;38571;1428,555556;;;;;;;;;;;;631657;;0
43188;114931;33;3482,757576;;;;;;;48637;27;446217,8;16526,58519;;;;;;;;;;;;37247;;0
43505;37924,73;33;1149,234242;;;;;;;48724;27;31434;1164,222222;;;;;;;;;;;;280830.59;;0
43548;104872;33;3177,939394;;;;;;;48933;27;28381;1051,148148;;;;;;;;;;;;21728;;0
43878;79986,3;33;2423,827273;;;;;;;48996;27;57667,46;2135,831852;;;;;;;;;;;;82293.94;;1
44416;152365,99;33;4617,151212;;;;;;;49444;27;72348;2679,555556;;;;;;;;;;;;327557;;1
44432;48036;33;1455,636364;;;;;;;34319;27;11015;407,962963;;;;;;;;;;;;244775;;0
44792;68741;33;2083,060606;;;;;;;45718;27;30155,76;1116,88;;;;;;;;;;;;327555;;0
44825;-13105;33;-397,1212121;;;;;;;34649;27;95579,32;3539,974815;;;;;;;;;;;;212035.83;;0
44873;61659,66;33;1868,474545;;;;;;;42748;27;18241;675,5925926;;;;;;;;;;;;112216;;0
45355;49576;33;1502,30303;;;;;;;48649;27;65199;2414,777778;;;;;;;;;;;;131639;;0
45627;126529;33;3834,212121;;;;;;;3576;28;81729,67;2918,916786;;;;;;;;;;;;332359.09;;0
45640;41350,91;33;1253,057879;;;;;;;3585;28;107895;3853,392857;;;;;;;;;;;;126005.73;;0
46304;1898036;33;57516,24242;;;;;;;34286;28;87823,03;3136,536786;;;;;;;;;;;;391231;;0
46327;18990;33;575,4545455;;;;;;;48986;28;63159,14;2255,683571;;;;;;;;;;;;482681;;0
46545;22941;33;695,1818182;;;;;;;33788;28;61132;2183,285714;;;;;;;;;;;;35953.14;;0
46613;120182,89;33;3641,905758;;;;;;;9463;28;70342;2512,214286;;;;;;;;;;;;392273;;0
46857;29387;33;890,5151515;;;;;;;48162;28;50598;1807,071429;;;;;;;;;;;;164496;;0
46939;151735;33;4598,030303;;;;;;;31196;28;109576,95;3913,4625;;;;;;;;;;;;30374;;0
46957;44413,79;33;1345,872424;;;;;;;45608;28;69118;2468,5;;;;;;;;;;;;98533;;0
47244;94543,65;33;2864,959091;;;;;;;47684;28;32641;1165,75;;;;;;;;;;;;660553.76;;0
47336;372476;33;11287,15152;;;;;;;44983;28;106016,59;3786,306786;;;;;;;;;;;;17212;;0
47337;80417,68;33;2436,899394;;;;;;;5293;28;75944;2712,285714;;;;;;;;;;;;377929;;0
47409;142278;33;4311,454545;;;;;;;28517;28;1202838;42958,5;;;;;;;;;;;;92467;;1
47467;38948;33;1180,242424;;;;;;;31970;28;90438,13;3229,933214;;;;;;;;;;;;352843;;0
47610;145761;33;4417;;;;;;;32493;28;488946,17;17462,36321;;;;;;;;;;;;308218;;0
47669;47248;33;1431,757576;;;;;;;33509;28;21471,97;766,8560714;;;;;;;;;;;;187627;;0
48061;38160;33;1156,363636;;;;;;;34143;28;19376;692;;;;;;;;;;;;209255;;0
48299;32124;33;973,4545455;;;;;;;35210;28;53970,64;1927,522857;;;;;;;;;;;;577084;;0
48341;63114;33;1912,545455;;;;;;;35709;28;82366;2941,642857;;;;;;;;;;;;249034;;1
48540;103400,48;33;3133,347879;;;;;;;36196;28;68737;2454,892857;;;;;;;;;;;;36557;;0
48554;78922;33;2391,575758;;;;;;;36475;28;27760,9;991,4607143;;;;;;;;;;;;768274;;0
48635;82757,58;33;2507,805455;;;;;;;36980;28;49668;1773,857143;;;;;;;;;;;;189121.59;;0
48780;41603,95;33;1260,725758;;;;;;;37006;28;107868,03;3852,429643;;;;;;;;;;;;97555;;1
48988;65650,02;33;1989,394545;;;;;;;37601;28;26109;932,4642857;;;;;;;;;;;;172665.18;;0
49094;45617,85;33;1382,359091;;;;;;;37701;28;78347;2798,107143;;;;;;;;;;;;207221;;1
49197;60234;33;1825,272727;;;;;;;38260;28;32161,38;1148,620714;;;;;;;;;;;;186262;;0
49407;50291;33;1523,969697;;;;;;;38388;28;30209;1078,892857;;;;;;;;;;;;29929;;0
49412;140084,35;33;4244,980303;;;;;;;38985;28;67576;2413,428571;;;;;;;;;;;;110634;;0
5706;181986;34;5352,529412;;;;;;;40338;28;25578;913,5;;;;;;;;;;;;491777;;0
17491;73180,33;34;2152,362647;;;;;;;40952;28;118875;4245,535714;;;;;;;;;;;;129193.43;;0
25496;70079;34;2061,147059;;;;;;;41453;28;76494;2731,928571;;;;;;;;;;;;343702;;0
33299;73691,34;34;2167,392353;;;;;;;41481;28;150536,97;5376,320357;;;;;;;;;;;;976385.79;;0
35373;113097,29;34;3326,390882;;;;;;;41491;28;37438;1337,071429;;;;;;;;;;;;277326.21;;0
36000;166678;34;4902,294118;;;;;;;41571;28;19910;711,0714286;;;;;;;;;;;;86228.08;;0
36540;116808;34;3435,529412;;;;;;;41685;28;84793;3028,321429;;;;;;;;;;;;133889;;0
36645;65028,95;34;1912,616176;;;;;;;41929;28;48929,34;1747,476429;;;;;;;;;;;;3599;;0
36918;50879;34;1496,441176;;;;;;;42284;28;134386;4799,5;;;;;;;;;;;;55878;;0
36999;146279;34;4302,323529;;;;;;;42553;28;173596;6199,857143;;;;;;;;;;;;23162.37;;0
37211;46081;34;1355,323529;;;;;;;42622;28;32800;1171,428571;;;;;;;;;;;;427175.27;;0
37477;349690;34;10285;;;;;;;42779;28;17354;619,7857143;;;;;;;;;;;;134820.03;;0
37948;28267;34;831,3823529;;;;;;;42896;28;71281,43;2545,765357;;;;;;;;;;;;3214.42;;0
37950;34808,38;34;1023,775882;;;;;;;42968;28;96915,56;3461,27;;;;;;;;;;;;94801.17;;0
38085;593925;34;17468,38235;;;;;;;43101;28;230496,12;8232,004286;;;;;;;;;;;;66687.89;;0
38472;47197;34;1388,147059;;;;;;;43507;28;71034,32;2536,94;;;;;;;;;;;;80829;;0
39399;52323;34;1538,911765;;;;;;;43770;28;87973,03;3141,893929;;;;;;;;;;;;177928;;0
39531;65653,76;34;1930,992941;;;;;;;43903;28;100533,4;3590,478571;;;;;;;;;;;;138670;;0
39567;241908;34;7114,941176;;;;;;;44991;28;18218;650,6428571;;;;;;;;;;;;195965;;0
40140;81456;34;2395,764706;;;;;;;45054;28;29364;1048,714286;;;;;;;;;;;;74185;;0
40224;46876;34;1378,705882;;;;;;;45166;28;46369;1656,035714;;;;;;;;;;;;93386;;0
40926;144401,62;34;4247,106471;;;;;;;45386;28;37188,69;1328,1675;;;;;;;;;;;;111185;;0
41054;69331;34;2039,147059;;;;;;;45547;28;94193;3364,035714;;;;;;;;;;;;1231437;;0
41288;121666,64;34;3578,430588;;;;;;;45581;28;150201,78;5364,349286;;;;;;;;;;;;272268;;0
41346;1440,15;34;42,35735294;;;;;;;45613;28;45067,74;1609,562143;;;;;;;;;;;;3182924;;0
41975;99570;34;2928,529412;;;;;;;45971;28;421260;15045;;;;;;;;;;;;255240;;1
41988;29782,5;34;875,9558824;;;;;;;46108;28;65576,23;2342,008214;;;;;;;;;;;;4392;;0
42286;124836,08;34;3671,649412;;;;;;;46176;28;35754,38;1276,942143;;;;;;;;;;;;24777;;0
42641;135962;34;3998,882353;;;;;;;46539;28;34690;1238,928571;;;;;;;;;;;;282223;;0
43000;48025;34;1412,5;;;;;;;46760;28;89040;3180;;;;;;;;;;;;258204;;0
43015;682758,54;34;20081,13353;;;;;;;46943;28;98717;3525,607143;;;;;;;;;;;;655233;;0
43488;97084;34;2855,411765;;;;;;;47946;28;33880;1210;;;;;;;;;;;;278238;;0
43512;88706;34;2609;;;;;;;47985;28;68303,29;2439,403214;;;;;;;;;;;;53364.62;;0
43680;133534;34;3927,470588;;;;;;;48340;28;204993,69;7321,203214;;;;;;;;;;;;38986;;0
43998;56591;34;1664,441176;;;;;;;48360;28;36474;1302,642857;;;;;;;;;;;;138715.23;;0
44287;245593;34;7223,323529;;;;;;;48424;28;26670,03;952,5010714;;;;;;;;;;;;128686.87;;0
44463;220016,71;34;6471,079706;;;;;;;48555;28;48379;1727,821429;;;;;;;;;;;;57163;;0
44506;79169,37;34;2328,510882;;;;;;;48761;28;39823,8;1422,278571;;;;;;;;;;;;403126;;0
45363;35878;34;1055,235294;;;;;;;49105;28;34267;1223,821429;;;;;;;;;;;;159502;;0
45747;30946;34;910,1764706;;;;;;;49125;28;27873;995,4642857;;;;;;;;;;;;987022;;0
45945;42330;34;1245;;;;;;;49251;28;26953;962,6071429;;;;;;;;;;;;87234;;0
46320;113878;34;3349,352941;;;;;;;47949;28;82342;2940,785714;;;;;;;;;;;;237217;;0
46500;148479;34;4367,029412;;;;;;;5718;29;105991;3654,862069;;;;;;;;;;;;971945;;0
46713;112853,44;34;3319,218824;;;;;;;41881;29;86152,36;2970,771034;;;;;;;;;;;;189817;;0
46784;815689,38;34;23990,86412;;;;;;;45949;29;102289,41;3527,221034;;;;;;;;;;;;13596;;0
47107;323134;34;9503,941176;;;;;;;46597;29;44367,78;1529,923448;;;;;;;;;;;;48929;;0
47245;120636,39;34;3548,129118;;;;;;;45780;29;39792;1372,137931;;;;;;;;;;;;30281.13;;0
47605;58712;34;1726,823529;;;;;;;6643;29;22275;768,1034483;;;;;;;;;;;;4968;;0
47640;110183,84;34;3240,701176;;;;;;;9350;29;19221,96;662,8262069;;;;;;;;;;;;264194;;0
47695;119598;34;3517,588235;;;;;;;22083;29;30666;1057,448276;;;;;;;;;;;;82241;;0
47934;37938;34;1115,823529;;;;;;;28821;29;32233;1111,482759;;;;;;;;;;;;451739;;0
47959;124910;34;3673,823529;;;;;;;30638;29;13985;482,2413793;;;;;;;;;;;;107069.41;;0
47973;131304;34;3861,882353;;;;;;;33245;29;2297;79,20689655;;;;;;;;;;;;83146.87;;0
48121;52383;34;1540,676471;;;;;;;34314;29;71296;2458,482759;;;;;;;;;;;;324653;;0
